dataset,tier,variant,type,enroll,verify
cplfw,select,soft_llr_v1,FalseReject,Sebastian_Porto_1_0000,Sebastian_Porto_3_0000
cplfw,select,soft_llr_v1,FalseReject,Kelly_Osbourne_1_0000,Kelly_Osbourne_3_0000
cplfw,select,soft_llr_v1,FalseReject,Venus_Williams_1_0000,Venus_Williams_2_0000
cplfw,select,soft_llr_v1,FalseReject,Filippo_Inzaghi_1_0000,Filippo_Inzaghi_2_0000
cplfw,select,soft_llr_v1,FalseReject,Tracee_Ellis_Ross_1_0000,Tracee_Ellis_Ross_3_0000
cplfw,select,soft_llr_v1,FalseReject,Edward_Norton_1_0000,Edward_Norton_2_0000
cplfw,select,soft_llr_v1,FalseReject,Sebastian_Cuattrin_1_0000,Sebastian_Cuattrin_3_0000
cplfw,select,soft_llr_v1,FalseReject,Bill_Richardson_1_0000,Bill_Richardson_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jean_Charest_1_0000,Jean_Charest_2_0000
cplfw,select,soft_llr_v1,FalseReject,Blythe_Danner_2_0000,Blythe_Danner_3_0000
cplfw,select,soft_llr_v1,FalseReject,Francis_Ricciardone_1_0000,Francis_Ricciardone_3_0000
cplfw,select,soft_llr_v1,FalseReject,Sarah_Michelle_Gellar_1_0000,Sarah_Michelle_Gellar_3_0000
cplfw,select,soft_llr_v1,FalseReject,Robinson_Stevenin_1_0000,Robinson_Stevenin_2_0000
cplfw,select,soft_llr_v1,FalseReject,Julie_Goodenough_1_0000,Julie_Goodenough_3_0000
cplfw,select,soft_llr_v1,FalseReject,Danny_Glover_2_0000,Danny_Glover_3_0000
cplfw,select,soft_llr_v1,FalseReject,Charlie_Hunnam_1_0000,Charlie_Hunnam_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jack_Welch_1_0000,Jack_Welch_3_0000
cplfw,select,soft_llr_v1,FalseReject,Miyako_Miyazaki_2_0000,Miyako_Miyazaki_3_0000
cplfw,select,soft_llr_v1,FalseReject,Zhang_Wenkang_1_0000,Zhang_Wenkang_2_0000
cplfw,select,soft_llr_v1,FalseReject,Mikhail_Khodorkovsky_1_0000,Mikhail_Khodorkovsky_3_0000
cplfw,select,soft_llr_v1,FalseReject,Junichi_Inamoto_1_0000,Junichi_Inamoto_2_0000
cplfw,select,soft_llr_v1,FalseReject,Natalie_Cole_2_0000,Natalie_Cole_3_0000
cplfw,select,soft_llr_v1,FalseReject,Mark_Polansky_1_0000,Mark_Polansky_3_0000
cplfw,select,soft_llr_v1,FalseReject,George_Allen_1_0000,George_Allen_2_0000
cplfw,select,soft_llr_v1,FalseReject,Chistian_Stahl_2_0000,Chistian_Stahl_3_0000
cplfw,select,soft_llr_v1,FalseReject,Lars_Von_Trier_1_0000,Lars_Von_Trier_3_0000
cplfw,select,soft_llr_v1,FalseReject,Vicente_Fernandez_1_0000,Vicente_Fernandez_3_0000
cplfw,select,soft_llr_v1,FalseReject,Julio_Cesar_Chavez_2_0000,Julio_Cesar_Chavez_3_0000
cplfw,select,soft_llr_v1,FalseReject,Makiko_Tanaka_1_0000,Makiko_Tanaka_3_0000
cplfw,select,soft_llr_v1,FalseReject,Laila_Ali_1_0000,Laila_Ali_2_0000
cplfw,select,soft_llr_v1,FalseReject,Patricia_Clarkson_2_0000,Patricia_Clarkson_3_0000
cplfw,select,soft_llr_v1,FalseReject,Alexa_Vega_1_0000,Alexa_Vega_2_0000
cplfw,select,soft_llr_v1,FalseReject,George_Harrison_1_0000,George_Harrison_3_0000
cplfw,select,soft_llr_v1,FalseReject,Tony_Clement_1_0000,Tony_Clement_2_0000
cplfw,select,soft_llr_v1,FalseReject,Alicia_Witt_1_0000,Alicia_Witt_2_0000
cplfw,select,soft_llr_v1,FalseReject,Roy_Halladay_1_0000,Roy_Halladay_3_0000
cplfw,select,soft_llr_v1,FalseReject,Mary_Steenburgen_2_0000,Mary_Steenburgen_3_0000
cplfw,select,soft_llr_v1,FalseReject,Tara_VanDerveer_1_0000,Tara_VanDerveer_2_0000
cplfw,select,soft_llr_v1,FalseReject,Tony_Fernandes_2_0000,Tony_Fernandes_3_0000
cplfw,select,soft_llr_v1,FalseReject,Alvaro_Uribe_1_0000,Alvaro_Uribe_2_0000
cplfw,select,soft_llr_v1,FalseReject,Javier_Weber_2_0000,Javier_Weber_3_0000
cplfw,select,soft_llr_v1,FalseReject,Alicia_Witt_2_0000,Alicia_Witt_3_0000
cplfw,select,soft_llr_v1,FalseReject,Dominique_Perben_1_0000,Dominique_Perben_3_0000
cplfw,select,soft_llr_v1,FalseReject,Andrew_Weissmann_1_0000,Andrew_Weissmann_3_0000
cplfw,select,soft_llr_v1,FalseReject,Vagit_Alekperov_1_0000,Vagit_Alekperov_2_0000
cplfw,select,soft_llr_v1,FalseReject,Joanna_Poitier_1_0000,Joanna_Poitier_3_0000
cplfw,select,soft_llr_v1,FalseReject,Asa_Hutchinson_1_0000,Asa_Hutchinson_3_0000
cplfw,select,soft_llr_v1,FalseReject,Lubomir_Zaoralek_1_0000,Lubomir_Zaoralek_2_0000
cplfw,select,soft_llr_v1,FalseReject,Eduardo_Romero_1_0000,Eduardo_Romero_3_0000
cplfw,select,soft_llr_v1,FalseReject,Janine_Pietsch_1_0000,Janine_Pietsch_3_0000
cplfw,select,soft_llr_v1,FalseReject,Wolfgang_Clement_1_0000,Wolfgang_Clement_2_0000
cplfw,select,soft_llr_v1,FalseReject,George_Voinovich_1_0000,George_Voinovich_3_0000
cplfw,select,soft_llr_v1,FalseReject,Joanna_Poitier_1_0000,Joanna_Poitier_2_0000
cplfw,select,soft_llr_v1,FalseReject,Asa_Hutchinson_1_0000,Asa_Hutchinson_2_0000
cplfw,select,soft_llr_v1,FalseReject,Franco_Frattini_1_0000,Franco_Frattini_3_0000
cplfw,select,soft_llr_v1,FalseReject,Yoriko_Kawaguchi_1_0000,Yoriko_Kawaguchi_2_0000
cplfw,select,soft_llr_v1,FalseReject,Vicente_Fernandez_2_0000,Vicente_Fernandez_3_0000
cplfw,select,soft_llr_v1,FalseReject,John_Allen_Muhammad_1_0000,John_Allen_Muhammad_3_0000
cplfw,select,soft_llr_v1,FalseReject,Zinedine_Zidane_1_0000,Zinedine_Zidane_3_0000
cplfw,select,soft_llr_v1,FalseReject,Cedric_Benson_1_0000,Cedric_Benson_2_0000
cplfw,select,soft_llr_v1,FalseReject,Gary_Doer_2_0000,Gary_Doer_3_0000
cplfw,select,soft_llr_v1,FalseReject,Mark_Swartz_1_0000,Mark_Swartz_2_0000
cplfw,select,soft_llr_v1,FalseReject,Chistian_Stahl_1_0000,Chistian_Stahl_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ernie_Els_1_0000,Ernie_Els_2_0000
cplfw,select,soft_llr_v1,FalseReject,Joan_Jett_1_0000,Joan_Jett_3_0000
cplfw,select,soft_llr_v1,FalseReject,Patrick_Roy_2_0000,Patrick_Roy_3_0000
cplfw,select,soft_llr_v1,FalseReject,Mark_Swartz_2_0000,Mark_Swartz_3_0000
cplfw,select,soft_llr_v1,FalseReject,Alastair_Campbell_2_0000,Alastair_Campbell_3_0000
cplfw,select,soft_llr_v1,FalseReject,Princess_Masako_1_0000,Princess_Masako_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jo_Dee_Messina_1_0000,Jo_Dee_Messina_2_0000
cplfw,select,soft_llr_v1,FalseReject,Norman_Mineta_1_0000,Norman_Mineta_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ismail_Cem_2_0000,Ismail_Cem_3_0000
cplfw,select,soft_llr_v1,FalseReject,Paul-Henri_Mathieu_1_0000,Paul-Henri_Mathieu_3_0000
cplfw,select,soft_llr_v1,FalseReject,Michel_Duclos_1_0000,Michel_Duclos_3_0000
cplfw,select,soft_llr_v1,FalseReject,George_Allen_1_0000,George_Allen_3_0000
cplfw,select,soft_llr_v1,FalseReject,Natalie_Cole_1_0000,Natalie_Cole_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jerry_Hall_2_0000,Jerry_Hall_3_0000
cplfw,select,soft_llr_v1,FalseReject,Luis_Fonsi_1_0000,Luis_Fonsi_3_0000
cplfw,select,soft_llr_v1,FalseReject,Kathleen_Kennedy_Townsend_1_0000,Kathleen_Kennedy_Townsend_3_0000
cplfw,select,soft_llr_v1,FalseReject,Kristen_Breitweiser_1_0000,Kristen_Breitweiser_3_0000
cplfw,select,soft_llr_v1,FalseReject,Zhang_Wenkang_1_0000,Zhang_Wenkang_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ricky_Martin_1_0000,Ricky_Martin_2_0000
cplfw,select,soft_llr_v1,FalseReject,Ashley_Judd_1_0000,Ashley_Judd_3_0000
cplfw,select,soft_llr_v1,FalseReject,Kevin_Spacey_1_0000,Kevin_Spacey_3_0000
cplfw,select,soft_llr_v1,FalseReject,Kevin_James_1_0000,Kevin_James_3_0000
cplfw,select,soft_llr_v1,FalseReject,Javier_Weber_1_0000,Javier_Weber_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ashley_Judd_1_0000,Ashley_Judd_2_0000
cplfw,select,soft_llr_v1,FalseReject,Al_Davis_2_0000,Al_Davis_3_0000
cplfw,select,soft_llr_v1,FalseReject,Dominique_Perben_1_0000,Dominique_Perben_2_0000
cplfw,select,soft_llr_v1,FalseReject,Chistian_Stahl_1_0000,Chistian_Stahl_2_0000
cplfw,select,soft_llr_v1,FalseReject,Rachel_Leigh_Cook_1_0000,Rachel_Leigh_Cook_3_0000
cplfw,select,soft_llr_v1,FalseReject,Vince_Gill_1_0000,Vince_Gill_3_0000
cplfw,select,soft_llr_v1,FalseReject,Marcus_Allen_2_0000,Marcus_Allen_3_0000
cplfw,select,soft_llr_v1,FalseReject,Al_Davis_1_0000,Al_Davis_2_0000
cplfw,select,soft_llr_v1,FalseReject,Irina_Lobacheva_1_0000,Irina_Lobacheva_2_0000
cplfw,select,soft_llr_v1,FalseReject,Tony_Shalhoub_1_0000,Tony_Shalhoub_2_0000
cplfw,select,soft_llr_v1,FalseReject,Peter_Greenaway_1_0000,Peter_Greenaway_3_0000
cplfw,select,soft_llr_v1,FalseReject,Charlie_Sheen_1_0000,Charlie_Sheen_2_0000
cplfw,select,soft_llr_v1,FalseReject,Tony_Shalhoub_2_0000,Tony_Shalhoub_3_0000
cplfw,select,soft_llr_v1,FalseReject,Tony_Fernandes_1_0000,Tony_Fernandes_2_0000
cplfw,select,soft_llr_v1,FalseReject,Wolfgang_Schuessel_2_0000,Wolfgang_Schuessel_3_0000
cplfw,select,soft_llr_v1,FalseReject,Joan_Laporta_2_0000,Joan_Laporta_3_0000
cplfw,select,soft_llr_v1,FalseReject,Stephen_Friedman_1_0000,Stephen_Friedman_2_0000
cplfw,select,soft_llr_v1,FalseReject,Bertie_Ahern_1_0000,Bertie_Ahern_3_0000
cplfw,select,soft_llr_v1,FalseReject,Sepp_Blatter_1_0000,Sepp_Blatter_3_0000
cplfw,select,soft_llr_v1,FalseReject,Columba_Bush_1_0000,Columba_Bush_3_0000
cplfw,select,soft_llr_v1,FalseReject,Geno_Auriemma_1_0000,Geno_Auriemma_3_0000
cplfw,select,soft_llr_v1,FalseReject,Donald_Trump_2_0000,Donald_Trump_3_0000
cplfw,select,soft_llr_v1,FalseReject,Alina_Kabaeva_1_0000,Alina_Kabaeva_3_0000
cplfw,select,soft_llr_v1,FalseReject,John_Norquist_2_0000,John_Norquist_3_0000
cplfw,select,soft_llr_v1,FalseReject,Columba_Bush_2_0000,Columba_Bush_3_0000
cplfw,select,soft_llr_v1,FalseReject,Marcelo_Ebrard_1_0000,Marcelo_Ebrard_2_0000
cplfw,select,soft_llr_v1,FalseReject,Scott_Wolf_2_0000,Scott_Wolf_3_0000
cplfw,select,soft_llr_v1,FalseReject,Benjamin_Franklin_1_0000,Benjamin_Franklin_2_0000
cplfw,select,soft_llr_v1,FalseReject,Romain_Duris_2_0000,Romain_Duris_3_0000
cplfw,select,soft_llr_v1,FalseReject,Sid_Caesar_2_0000,Sid_Caesar_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ralf_Schumacher_1_0000,Ralf_Schumacher_3_0000
cplfw,select,soft_llr_v1,FalseReject,Billy_Boyd_2_0000,Billy_Boyd_3_0000
cplfw,select,soft_llr_v1,FalseReject,Timothy_McVeigh_1_0000,Timothy_McVeigh_3_0000
cplfw,select,soft_llr_v1,FalseReject,Slobodan_Milosevic_2_0000,Slobodan_Milosevic_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jesse_Ventura_1_0000,Jesse_Ventura_3_0000
cplfw,select,soft_llr_v1,FalseReject,Luc_Montagnier_2_0000,Luc_Montagnier_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jayson_Williams_1_0000,Jayson_Williams_3_0000
cplfw,select,soft_llr_v1,FalseReject,George_W_Bush_1_0000,George_W_Bush_3_0000
cplfw,select,soft_llr_v1,FalseReject,Allen_Iverson_1_0000,Allen_Iverson_3_0000
cplfw,select,soft_llr_v1,FalseReject,Theo_Epstein_1_0000,Theo_Epstein_3_0000
cplfw,select,soft_llr_v1,FalseReject,Zafarullah_Khan_Jamali_1_0000,Zafarullah_Khan_Jamali_2_0000
cplfw,select,soft_llr_v1,FalseReject,Elizabeth_Dole_2_0000,Elizabeth_Dole_3_0000
cplfw,select,soft_llr_v1,FalseReject,Stacy_Dragila_1_0000,Stacy_Dragila_3_0000
cplfw,select,soft_llr_v1,FalseReject,Tom_Tunney_1_0000,Tom_Tunney_3_0000
cplfw,select,soft_llr_v1,FalseReject,Michael_Jackson_1_0000,Michael_Jackson_2_0000
cplfw,select,soft_llr_v1,FalseReject,Peter_Goldmark_2_0000,Peter_Goldmark_3_0000
cplfw,select,soft_llr_v1,FalseReject,Cesar_Gaviria_2_0000,Cesar_Gaviria_3_0000
cplfw,select,soft_llr_v1,FalseReject,Aaron_Tippin_2_0000,Aaron_Tippin_3_0000
cplfw,select,soft_llr_v1,FalseReject,Iva_Majoli_2_0000,Iva_Majoli_3_0000
cplfw,select,soft_llr_v1,FalseReject,Tino_Martinez_2_0000,Tino_Martinez_3_0000
cplfw,select,soft_llr_v1,FalseReject,Gustavo_Kuerten_1_0000,Gustavo_Kuerten_2_0000
cplfw,select,soft_llr_v1,FalseReject,Sanja_Papic_1_0000,Sanja_Papic_2_0000
cplfw,select,soft_llr_v1,FalseReject,Arie_Haan_1_0000,Arie_Haan_3_0000
cplfw,select,soft_llr_v1,FalseReject,Luc_Montagnier_1_0000,Luc_Montagnier_2_0000
cplfw,select,soft_llr_v1,FalseReject,Cecilia_Chang_1_0000,Cecilia_Chang_2_0000
cplfw,select,soft_llr_v1,FalseReject,Peter_Lundgren_1_0000,Peter_Lundgren_3_0000
cplfw,select,soft_llr_v1,FalseReject,Mike_Martz_1_0000,Mike_Martz_2_0000
cplfw,select,soft_llr_v1,FalseReject,Gordon_Campbell_2_0000,Gordon_Campbell_3_0000
cplfw,select,soft_llr_v1,FalseReject,Michael_Bloomberg_1_0000,Michael_Bloomberg_2_0000
cplfw,select,soft_llr_v1,FalseReject,James_Cunningham_1_0000,James_Cunningham_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jay_Rasulo_1_0000,Jay_Rasulo_3_0000
cplfw,select,soft_llr_v1,FalseReject,Qazi_Hussain_Ahmed_1_0000,Qazi_Hussain_Ahmed_2_0000
cplfw,select,soft_llr_v1,FalseReject,David_Suazo_1_0000,David_Suazo_2_0000
cplfw,select,soft_llr_v1,FalseReject,Gustavo_Kuerten_1_0000,Gustavo_Kuerten_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ross_Verba_2_0000,Ross_Verba_3_0000
cplfw,select,soft_llr_v1,FalseReject,Romain_Duris_1_0000,Romain_Duris_2_0000
cplfw,select,soft_llr_v1,FalseReject,Iva_Majoli_1_0000,Iva_Majoli_3_0000
cplfw,select,soft_llr_v1,FalseReject,Brendan_Hansen_2_0000,Brendan_Hansen_3_0000
cplfw,select,soft_llr_v1,FalseReject,Gary_Winnick_1_0000,Gary_Winnick_3_0000
cplfw,select,soft_llr_v1,FalseReject,Salman_Rushdie_1_0000,Salman_Rushdie_2_0000
cplfw,select,soft_llr_v1,FalseReject,Debbie_Reynolds_1_0000,Debbie_Reynolds_2_0000
cplfw,select,soft_llr_v1,FalseReject,Peter_Lundgren_2_0000,Peter_Lundgren_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jada_Pinkett_Smith_1_0000,Jada_Pinkett_Smith_2_0000
cplfw,select,soft_llr_v1,FalseReject,James_Gibson_2_0000,James_Gibson_3_0000
cplfw,select,soft_llr_v1,FalseReject,David_Spade_1_0000,David_Spade_3_0000
cplfw,select,soft_llr_v1,FalseReject,Augustin_Calleri_1_0000,Augustin_Calleri_2_0000
cplfw,select,soft_llr_v1,FalseReject,Shawn_Marion_1_0000,Shawn_Marion_2_0000
cplfw,select,soft_llr_v1,FalseReject,Peter_Lundgren_1_0000,Peter_Lundgren_2_0000
cplfw,select,soft_llr_v1,FalseReject,William_Burns_2_0000,William_Burns_3_0000
cplfw,select,soft_llr_v1,FalseReject,David_Dodge_2_0000,David_Dodge_3_0000
cplfw,select,soft_llr_v1,FalseReject,Patsy_Kensit_2_0000,Patsy_Kensit_3_0000
cplfw,select,soft_llr_v1,FalseReject,Martin_Scorsese_1_0000,Martin_Scorsese_3_0000
cplfw,select,soft_llr_v1,FalseReject,Lina_Krasnoroutskaya_2_0000,Lina_Krasnoroutskaya_3_0000
cplfw,select,soft_llr_v1,FalseReject,Diana_Taurasi_2_0000,Diana_Taurasi_3_0000
cplfw,select,soft_llr_v1,FalseReject,David_Spade_2_0000,David_Spade_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jane_Krakowski_1_0000,Jane_Krakowski_3_0000
cplfw,select,soft_llr_v1,FalseReject,David_Suazo_1_0000,David_Suazo_3_0000
cplfw,select,soft_llr_v1,FalseReject,Mona_Rishmawi_2_0000,Mona_Rishmawi_3_0000
cplfw,select,soft_llr_v1,FalseReject,David_Heyman_2_0000,David_Heyman_3_0000
cplfw,select,soft_llr_v1,FalseReject,Colin_Jackson_1_0000,Colin_Jackson_3_0000
cplfw,select,soft_llr_v1,FalseReject,Tony_Parker_1_0000,Tony_Parker_2_0000
cplfw,select,soft_llr_v1,FalseReject,Cesar_Gaviria_1_0000,Cesar_Gaviria_3_0000
cplfw,select,soft_llr_v1,FalseReject,Gary_Winnick_2_0000,Gary_Winnick_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jim_Flaherty_1_0000,Jim_Flaherty_3_0000
cplfw,select,soft_llr_v1,FalseReject,Scott_Wolf_1_0000,Scott_Wolf_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jon_Gruden_2_0000,Jon_Gruden_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ashanti_1_0000,Ashanti_2_0000
cplfw,select,soft_llr_v1,FalseReject,Jim_Thome_1_0000,Jim_Thome_3_0000
cplfw,select,soft_llr_v1,FalseReject,Deepa_Mehta_2_0000,Deepa_Mehta_3_0000
cplfw,select,soft_llr_v1,FalseReject,Elena_Dementieva_1_0000,Elena_Dementieva_2_0000
cplfw,select,soft_llr_v1,FalseReject,Laura_Pausini_1_0000,Laura_Pausini_3_0000
cplfw,select,soft_llr_v1,FalseReject,Janusz_Kaminski_1_0000,Janusz_Kaminski_3_0000
cplfw,select,soft_llr_v1,FalseReject,Alina_Kabaeva_2_0000,Alina_Kabaeva_3_0000
cplfw,select,soft_llr_v1,FalseReject,Adam_Mair_1_0000,Adam_Mair_2_0000
cplfw,select,soft_llr_v1,FalseReject,Josh_Kronfeld_1_0000,Josh_Kronfeld_3_0000
cplfw,select,soft_llr_v1,FalseReject,Robert_Towne_1_0000,Robert_Towne_2_0000
cplfw,select,soft_llr_v1,FalseReject,Sid_Caesar_1_0000,Sid_Caesar_3_0000
cplfw,select,soft_llr_v1,FalseReject,Simon_Cowell_1_0000,Simon_Cowell_2_0000
cplfw,select,soft_llr_v1,FalseReject,David_Heyman_1_0000,David_Heyman_2_0000
cplfw,select,soft_llr_v1,FalseReject,Hugo_Colace_1_0000,Hugo_Colace_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ambrose_Lee_1_0000,Ambrose_Lee_3_0000
cplfw,select,soft_llr_v1,FalseReject,Robbie_Fowler_1_0000,Robbie_Fowler_2_0000
cplfw,select,soft_llr_v1,FalseReject,Sid_Caesar_1_0000,Sid_Caesar_2_0000
cplfw,select,soft_llr_v1,FalseReject,Ricky_Barnes_1_0000,Ricky_Barnes_2_0000
cplfw,select,soft_llr_v1,FalseReject,Elena_Dementieva_1_0000,Elena_Dementieva_3_0000
cplfw,select,soft_llr_v1,FalseReject,Ross_Verba_1_0000,Ross_Verba_3_0000
cplfw,select,soft_llr_v1,FalseReject,Jim_Tressel_2_0000,Jim_Tressel_3_0000
cplfw,select,soft_llr_v1,FalseReject,Lynn_Redgrave_2_0000,Lynn_Redgrave_3_0000
cplfw,select,empirical_llr,FalseReject,Prince_Philippe_1_0000,Prince_Philippe_2_0000
cplfw,select,empirical_llr,FalseReject,Erika_Christensen_2_0000,Erika_Christensen_3_0000
cplfw,select,empirical_llr,FalseReject,Tyra_Banks_2_0000,Tyra_Banks_3_0000
cplfw,select,empirical_llr,FalseReject,Billy_Bob_Thornton_2_0000,Billy_Bob_Thornton_3_0000
cplfw,select,empirical_llr,FalseReject,Nina_Jacobson_1_0000,Nina_Jacobson_3_0000
cplfw,select,empirical_llr,FalseReject,Maria_Callas_1_0000,Maria_Callas_3_0000
cplfw,select,empirical_llr,FalseReject,Alfonso_Cuaron_1_0000,Alfonso_Cuaron_3_0000
cplfw,select,empirical_llr,FalseReject,Jerry_Tarkanian_1_0000,Jerry_Tarkanian_2_0000
cplfw,select,empirical_llr,FalseReject,Jerry_Tarkanian_1_0000,Jerry_Tarkanian_3_0000
cplfw,select,empirical_llr,FalseReject,Sergio_Garcia_1_0000,Sergio_Garcia_2_0000
cplfw,select,empirical_llr,FalseReject,Matthew_Broderick_1_0000,Matthew_Broderick_2_0000
cplfw,select,empirical_llr,FalseReject,Lindsey_Graham_1_0000,Lindsey_Graham_2_0000
cplfw,select,empirical_llr,FalseReject,Jimmy_Carter_1_0000,Jimmy_Carter_3_0000
cplfw,select,empirical_llr,FalseReject,Nina_Jacobson_1_0000,Nina_Jacobson_2_0000
cplfw,select,empirical_llr,FalseReject,Lindsey_Graham_2_0000,Lindsey_Graham_3_0000
cplfw,select,empirical_llr,FalseReject,Bode_Miller_1_0000,Bode_Miller_3_0000
cplfw,select,empirical_llr,FalseReject,Hugo_Conte_1_0000,Hugo_Conte_3_0000
cplfw,select,empirical_llr,FalseReject,Jelena_Dokic_1_0000,Jelena_Dokic_3_0000
cplfw,select,empirical_llr,FalseReject,Dany_Heatley_1_0000,Dany_Heatley_3_0000
cplfw,select,empirical_llr,FalseReject,Patricia_Wartusch_1_0000,Patricia_Wartusch_3_0000
cplfw,select,empirical_llr,FalseReject,Melissa_Joan_Hart_2_0000,Melissa_Joan_Hart_3_0000
cplfw,select,empirical_llr,FalseReject,Kate_Lee_1_0000,Kate_Lee_2_0000
cplfw,select,empirical_llr,FalseReject,Mary_Sue_Coleman_2_0000,Mary_Sue_Coleman_3_0000
cplfw,select,empirical_llr,FalseReject,Dusty_Baker_1_0000,Dusty_Baker_3_0000
cplfw,select,empirical_llr,FalseReject,Tippi_Hedren_1_0000,Tippi_Hedren_2_0000
cplfw,select,empirical_llr,FalseReject,Priscilla_Presley_1_0000,Priscilla_Presley_3_0000
cplfw,select,empirical_llr,FalseReject,Bode_Miller_1_0000,Bode_Miller_2_0000
cplfw,select,empirical_llr,FalseReject,Ed_Sullivan_1_0000,Ed_Sullivan_3_0000
cplfw,select,empirical_llr,FalseReject,Svetislav_Pesic_1_0000,Svetislav_Pesic_3_0000
cplfw,select,empirical_llr,FalseReject,Don_Flanagan_1_0000,Don_Flanagan_2_0000
cplfw,select,empirical_llr,FalseReject,John_Burkett_1_0000,John_Burkett_2_0000
cplfw,select,empirical_llr,FalseReject,Juan_Ignacio_Chela_1_0000,Juan_Ignacio_Chela_2_0000
cplfw,select,empirical_llr,FalseReject,Andre_Techine_1_0000,Andre_Techine_3_0000
cplfw,select,empirical_llr,FalseReject,Patricia_Wartusch_1_0000,Patricia_Wartusch_2_0000
cplfw,select,empirical_llr,FalseReject,Joe_Crede_1_0000,Joe_Crede_2_0000
cplfw,select,empirical_llr,FalseReject,Sarah_Hughes_2_0000,Sarah_Hughes_3_0000
cplfw,select,empirical_llr,FalseReject,Dany_Heatley_1_0000,Dany_Heatley_2_0000
cplfw,select,empirical_llr,FalseReject,Harry_Kalas_1_0000,Harry_Kalas_2_0000
cplfw,select,empirical_llr,FalseReject,Felipe_De_Borbon_2_0000,Felipe_De_Borbon_3_0000
cplfw,select,empirical_llr,FalseReject,Don_Flanagan_1_0000,Don_Flanagan_3_0000
cplfw,select,empirical_llr,FalseReject,Patricia_Wartusch_2_0000,Patricia_Wartusch_3_0000
cplfw,select,empirical_llr,FalseReject,David_Zeplowitz_1_0000,David_Zeplowitz_3_0000
cplfw,select,empirical_llr,FalseReject,Nanni_Moretti_1_0000,Nanni_Moretti_2_0000
cplfw,select,empirical_llr,FalseReject,Paula_Dobriansky_1_0000,Paula_Dobriansky_2_0000
cplfw,select,empirical_llr,FalseReject,Carly_Fiorina_1_0000,Carly_Fiorina_2_0000
cplfw,select,empirical_llr,FalseReject,Antonio_Catania_1_0000,Antonio_Catania_2_0000
cplfw,select,empirical_llr,FalseReject,Tung_Chee-hwa_1_0000,Tung_Chee-hwa_3_0000
cplfw,select,empirical_llr,FalseReject,Laurence_Tribe_1_0000,Laurence_Tribe_3_0000
cplfw,select,empirical_llr,FalseReject,Jonathan_Horton_1_0000,Jonathan_Horton_2_0000
cplfw,select,empirical_llr,FalseReject,Peter_Chan_2_0000,Peter_Chan_3_0000
cplfw,select,empirical_llr,FalseReject,Chung_Mong-joon_1_0000,Chung_Mong-joon_2_0000
cplfw,select,empirical_llr,FalseReject,Bernard_Landry_2_0000,Bernard_Landry_3_0000
cplfw,select,empirical_llr,FalseReject,Chung_Mong-joon_2_0000,Chung_Mong-joon_3_0000
cplfw,select,empirical_llr,FalseReject,Hana_Makhmalbaf_2_0000,Hana_Makhmalbaf_3_0000
cplfw,select,empirical_llr,FalseReject,David_Zeplowitz_1_0000,David_Zeplowitz_2_0000
cplfw,select,empirical_llr,FalseReject,Jessica_Lynch_2_0000,Jessica_Lynch_3_0000
cplfw,select,empirical_llr,FalseReject,Roseanne_Barr_1_0000,Roseanne_Barr_2_0000
cplfw,select,empirical_llr,FalseReject,Alfonso_Portillo_2_0000,Alfonso_Portillo_3_0000
cplfw,select,empirical_llr,FalseReject,Carlos_Barragan_1_0000,Carlos_Barragan_2_0000
cplfw,select,empirical_llr,FalseReject,Tony_Curtis_1_0000,Tony_Curtis_3_0000
cplfw,select,empirical_llr,FalseReject,Asmaa_Assad_1_0000,Asmaa_Assad_2_0000
cplfw,select,empirical_llr,FalseReject,Juan_Valencia_Osorio_2_0000,Juan_Valencia_Osorio_3_0000
cplfw,select,empirical_llr,FalseReject,Cristina_Fernandez_1_0000,Cristina_Fernandez_2_0000
cplfw,select,empirical_llr,FalseReject,Lily_Safra_2_0000,Lily_Safra_3_0000
cplfw,select,empirical_llr,FalseReject,Carla_Sullivan_2_0000,Carla_Sullivan_3_0000
cplfw,select,empirical_llr,FalseReject,Madonna_1_0000,Madonna_2_0000
cplfw,select,empirical_llr,FalseReject,Juan_Manuel_Marquez_2_0000,Juan_Manuel_Marquez_3_0000
cplfw,select,empirical_llr,FalseReject,Andy_Roddick_1_0000,Andy_Roddick_3_0000
cplfw,select,empirical_llr,FalseReject,Lech_Walesa_1_0000,Lech_Walesa_3_0000
